OpenTime,Open,High,Low,Close,Volume
1624683600000,287.19000000,288.61000000,287.19000000,288.61000000,45.25000000
1624683660000,288.50000000,288.72000000,287.83000000,288.38000000,31.32000000
1624683720000,288.30000000,289.29000000,288.30000000,288.96000000,50.23000000
1624683780000,289.02000000,289.50000000,288.76000000,289.50000000,46.64000000
1624683840000,289.51000000,290.02000000,289.45000000,290.02000000,58.82000000
1624683900000,289.84000000,289.84000000,289.15000000,289.70000000,23.05000000
1624683960000,289.60000000,290.02000000,289.60000000,289.88000000,24.12000000
1624684020000,289.59000000,290.06000000,289.59000000,289.92000000,25.95000000
1624684080000,289.93000000,289.93000000,289.43000000,289.43000000,17.01000000
1624684140000,289.36000000,289.59000000,289.29000000,289.42000000,26.70000000
1624684200000,289.30000000,289.30000000,288.78000000,288.91000000,24.97000000
1624684260000,288.82000000,289.07000000,288.76000000,288.78000000,24.50000000
1624684320000,288.73000000,288.86000000,288.55000000,288.55000000,23.27000000
1624684380000,288.57000000,288.99000000,288.56000000,288.99000000,34.76000000
1624684440000,288.83000000,289.08000000,288.83000000,288.99000000,23.07000000
1624684500000,289.00000000,289.00000000,288.54000000,288.55000000,24.03000000
1624684560000,288.54000000,288.67000000,288.41000000,288.55000000,30.28000000
1624684620000,288.42000000,288.42000000,282.60000000,288.02000000,200.17000000
1624684680000,287.81000000,288.02000000,287.34000000,287.56000000,20.88000000
1624684740000,287.53000000,288.01000000,287.53000000,287.91000000,36.41000000
1624684800000,287.87000000,288.00000000,287.80000000,287.87000000,25.34000000
1624684860000,287.35000000,287.50000000,287.29000000,287.33000000,21.94000000
1624684920000,287.39000000,287.55000000,286.89000000,287.06000000,29.31000000
1624684980000,287.13000000,287.28000000,287.00000000,287.10000000,28.00000000
1624685040000,286.77000000,286.98000000,286.66000000,286.96000000,35.08000000
1624685100000,287.06000000,287.44000000,287.06000000,287.06000000,60.68000000
1624685160000,286.84000000,286.98000000,286.80000000,286.80000000,14.00000000
1624685220000,286.81000000,287.32000000,286.81000000,286.88000000,42.71000000
1624685280000,286.92000000,287.12000000,286.92000000,287.01000000,15.75000000
1624685340000,287.04000000,287.75000000,287.04000000,287.72000000,20.91000000
1624685400000,287.37000000,304.16000000,287.32000000,287.85000000,235.73000000
1624685460000,287.85000000,287.85000000,286.92000000,286.92000000,47.51000000
1624685520000,286.92000000,287.00000000,286.58000000,286.58000000,36.34000000
1624685580000,286.58000000,286.58000000,286.27000000,286.44000000,41.26000000
1624685640000,286.26000000,286.26000000,285.74000000,285.74000000,56.11000000
1624685700000,285.70000000,286.42000000,285.70000000,286.36000000,40.26000000
1624685760000,286.26000000,286.54000000,286.21000000,286.32000000,31.50000000
1624685820000,286.46000000,286.64000000,286.36000000,286.48000000,29.75000000
1624685880000,286.44000000,286.57000000,286.27000000,286.48000000,15.75000000
1624685940000,286.44000000,286.65000000,286.43000000,286.65000000,24.50000000
1624686000000,286.67000000,286.67000000,286.26000000,286.44000000,34.09000000
1624686060000,286.21000000,286.48000000,286.18000000,286.47000000,26.25000000
1624686120000,286.28000000,286.46000000,285.94000000,285.97000000,21.00000000
1624686180000,285.80000000,286.33000000,285.80000000,286.21000000,35.00000000
1624686240000,286.23000000,286.48000000,286.20000000,286.32000000,28.00000000
1624686300000,286.34000000,286.80000000,286.32000000,286.80000000,26.25000000
1624686360000,286.86000000,286.86000000,286.20000000,286.20000000,50.13000000
1624686420000,286.20000000,286.49000000,285.94000000,286.49000000,26.25000000
1624686480000,286.37000000,286.42000000,278.58000000,286.19000000,212.38000000
1624686540000,286.19000000,286.46000000,286.19000000,286.40000000,33.26000000
1624686600000,286.41000000,286.69000000,286.41000000,286.67000000,35.00000000
1624686660000,286.77000000,286.86000000,286.64000000,286.86000000,32.71000000
1624686720000,286.77000000,287.35000000,286.77000000,287.35000000,61.16000000
1624686780000,287.35000000,287.48000000,287.19000000,287.34000000,38.03000000
1624686840000,287.32000000,287.85000000,287.32000000,287.85000000,98.39000000
1624686900000,287.85000000,287.91000000,287.51000000,287.57000000,43.10000000
1624686960000,287.52000000,287.52000000,287.28000000,287.28000000,40.73000000
1624687020000,287.04000000,287.04000000,286.51000000,286.51000000,48.52000000
1624687080000,286.41000000,286.59000000,286.10000000,286.59000000,69.85000000
1624687140000,286.59000000,287.06000000,286.59000000,286.79000000,50.35000000
1624687200000,286.84000000,287.49000000,286.83000000,287.30000000,78.57000000
1624687260000,286.63000000,286.71000000,286.28000000,286.58000000,38.03000000
1624687320000,286.72000000,287.43000000,286.72000000,287.38000000,48.96000000
1624687380000,287.35000000,288.72000000,287.25000000,287.40000000,196.56000000
1624687440000,287.26000000,287.94000000,287.26000000,287.77000000,35.15000000
1624687500000,287.91000000,288.09000000,287.60000000,287.90000000,63.08000000
1624687560000,287.91000000,288.03000000,287.74000000,288.03000000,37.71000000
1624687620000,287.91000000,287.91000000,287.41000000,287.73000000,20.39000000
1624687680000,287.66000000,288.19000000,287.66000000,288.19000000,22.62000000
1624687740000,288.19000000,288.52000000,288.07000000,288.51000000,57.46000000
